,user_id,business_id,stars,useful,funny,cool,text,date,time,month,year,word_count,char_count,avg_word_len,stopword_count,cleaned_text,polarity,subjectivity,neg,neu,pos,compound,sentiment,Dominant_Topic,Keywords,Text_Chunks
22,BWUBHgkJLrhQdqJHzbia3A,eUbq0uNxRlXQ6sy7phM7yA,5.0,1.0,2.0,1.0,Affordable prices and really good food!! What else can I ask more?? Even tho I saw one guy taking care of the tables (it was lunch time so it was kind of busy) he came often to ask if I wanted something else and how I was doing.. Service is rely good he even recommended a desert.. Going back for sure and bringing some friends!!  I highly recommend this place.. Do yourself a favor and check it out.. I had Lomo saltado Btw..,2017-05-13 06:44:52,06:44:52,5.0,2017.0,84.0,426.0,4.132530120481928,27.0,affordable price really good food else ask even tho saw one guy taking care table lunch time kind busy came often ask wanted something else service rely good even recommended desert going back sure bringing friend highly recommend place favor check lomo saltado btw,0.39428571428571424,0.546984126984127,0.0,0.761,0.239,0.9702,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['affordable', 'price', 'really', 'food', 'else', 'ask', 'guy', 'care', 'table', 'lunch', 'time', 'kind', 'busy', 'often', 'ask', 'else', 'service', 'rely', 'recommend', 'desert', 'back', 'sure', 'bring', 'friend', 'highly', 'recommend', 'place', 'favor', 'check', 'lomo', 'saltado', 'btw']"
23,cVZv34EnC3bhNH__TNHigg,C8HnENhP3EVThAPkjfo3Xw,5.0,0.0,0.0,0.0,They are great ! They have everything you can think of. They always give the kids free hot dogs. They are well priced and I always get the family pack bundles. They not only have friendly workers they work hard to get everyone in and out with a smile and a speedy pace. On another note it smells AMAZING inside.,2014-07-13 17:47:31,17:47:31,7.0,2014.0,60.0,311.0,4.2,21.0,great everything think always give kid free hot dog well priced always get family pack bundle friendly worker work hard get everyone smile speedy pace another note smell amazing inside,0.34761904761904766,0.6345238095238096,0.055,0.718,0.228,0.93,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['great', 'always', 'give', 'kid', 'free', 'hot', 'dog', 'well', 'price', 'always', 'family', 'pack', 'bundle', 'friendly', 'worker', 'work', 'hard', 'smile', 'speedy', 'pace', 'note', 'smell', 'amazing', 'inside']"
24,_5f0aOXWuPUJWg1FiCxt3Q,6yBizH8RnIYXk6vboLk3PA,3.0,0.0,0.0,0.0,"With a suggestion from a friend on a place to get some dessert we went to Random Order Pie Bar.  

The location is small and cozy.  The staff was pleasant and friendly.  Unfortunately, the one thing they are known for was a bit off.

My son and I had a slice of banana cream and coconut cream.  The banana cream was the better of the two.  The coconut was a bit bland and the crust on both was hard and even down right hard to cut through.

Maybe we came at a bad time and the pies weren't freshly made.  Time will tell if we get another chance to try.",2018-06-19 07:43:25,07:43:25,6.0,2018.0,114.0,552.0,3.9363636363636365,48.0,suggestion friend place get dessert went random order pie bar location small cozy staff pleasant friendly unfortunately one thing known bit son slice banana cream coconut cream banana cream better two coconut bit bland crust hard even right hard cut maybe came bad time pie werent freshly made time tell get another chance try,-0.0543040293040293,0.6335164835164837,0.086,0.797,0.116,0.7003,neutral,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['suggestion', 'dessert', 'random', 'order', 'pie', 'bar', 'location', 'small', 'cozy', 'staff', 'pleasant', 'friendly', 'unfortunately', 'thing', 'bit', 'well', 'coconut', 'bit', 'hard', 'hard', 'cut', 'maybe', 'bad', 'time', 'pie', 'freshly', 'time', 'tell', 'chance']"
25,w3CdpG3qM8GmasLwaJALCg,MqEpbXuQzszoC5uz4MgC6g,5.0,0.0,0.0,0.0,"This place is great! The coffee is strong, the owner is friendly, and the decor is really cute. So glad I found it!",2013-04-10 18:39:53,18:39:53,4.0,2013.0,23.0,115.0,4.043478260869565,7.0,place great coffee strong owner friendly decor really cute glad found,0.5216666666666667,0.7966666666666666,0.0,0.491,0.509,0.9621,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['place', 'great', 'coffee', 'strong', 'owner', 'friendly', 'decor', 'really', 'cute', 'find']"
26,SW9lkHA96K11x-r_wEOJ5Q,lZCuDuBYPOaDV8k8tlQlSg,4.0,0.0,0.0,0.0,"Good experience at Barista: nice ambiance, good service. However, the coffee was a bit underwhelming and in my opinion a bit overpriced for the quality.",2017-07-08 17:29:11,17:29:11,7.0,2017.0,25.0,152.0,5.12,10.0,good experience barista nice ambiance good service however coffee bit underwhelming opinion bit overpriced quality,0.6666666666666666,0.7333333333333334,0.0,0.719,0.281,0.8225,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['service', 'however', 'coffee', 'bit', 'underwhelme', 'opinion', 'bit', 'overpriced', 'quality']"
27,uQSBQI8hKuNRxyxhPUsgLw,7EbGTD7ZF30vEFBiHyN_0A,2.0,2.0,0.0,0.0,"I don't remember McCormick and Schmick's food to be extremely second-rate. The mussel, do not get, had no flavor and smelt fishy. That is not a good sign, mussels are suppose to smell fresh like the ocean...fishy means spoiled. What happened to the mushroom risotto? Why is it not on the menu anymore?  I recalled that being delicious the last time I dined here years ago.  The hassle of finding and paying to park was not worth it.  I hardly noticed the view being distracted by the poor quality food.",2013-10-03 08:52:29,08:52:29,10.0,2013.0,93.0,502.0,4.555555555555555,35.0,dont remember mccormick schmicks food extremely secondrate mussel get flavor smelt fishy good sign mussel suppose smell fresh like oceanfishy mean spoiled happened mushroom risotto menu anymore recalled delicious last time dined year ago hassle finding paying park worth hardly noticed view distracted poor quality food,0.1300925925925926,0.5662037037037037,0.094,0.801,0.105,0.2905,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['remember', 'mccormick', 'schmick', 'food', 'extremely', 'second', 'rate', 'mussel', 'flavor', 'smell', 'fishy', 'sign', 'mussel', 'suppose', 'smell', 'fresh', 'ocean', 'mean', 'spoil', 'happen', 'mushroom', 'menu', 'anymore', 'recall', 'delicious', 'last', 'time', 'dine', 'year', 'ago', 'hassle', 'find', 'pay', 'park', 'worth', 'hardly', 'notice', 'view', 'distract', 'poor', 'quality', 'food']"
28,MrA1ib9jw_tw-uDznma-bg,szCpLKuocAQnErkNiElHNw,2.0,1.0,0.0,0.0,"The renovation is nice.  The bar area has a nice ambiance, and the patio is massive.  However, the service leaves something to be desired.  

My partner and I walked into the bar on a slow afternoon at the beginning of June.  My partner asked the bartender what seasonal beers they have on tap (he was looking for a summer ale).  The bartender looks at the beer menu on the wall and says, ""All the beers are listed there.  Everything is seasonal.""  Then he walked away and started talking to a coworker and stocking the bar before we even had a chance to respond.  Rude.  The bartender continued to have an ""I could care less"" cocky attitude when he finally took our order and when we closed out.

Alberta doesn't need this kind of douche-baggery.  There are so many friendly bars to go to, I don't know that we'll be returning to ASP.",2013-08-03 17:30:43,17:30:43,8.0,2013.0,161.0,835.0,4.4144736842105265,63.0,renovation nice bar area nice ambiance patio massive however service leaf something desired partner walked bar slow afternoon beginning june partner asked bartender seasonal beer tap looking summer ale bartender look beer menu wall say beer listed everything seasonal walked away started talking coworker stocking bar even chance respond rude bartender continued could care le cocky attitude finally took order closed alberta doesnt need kind douchebaggery many friendly bar go dont know well returning asp,0.16136363636363635,0.7181818181818183,0.026,0.875,0.1,0.9036,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['renovation', 'bar', 'area', 'ambiance', 'patio', 'however', 'service', 'leave', 'desire', 'partner', 'walk', 'bar', 'slow', 'afternoon', 'begin', 'partner', 'ask', 'beer', 'look', 'summer', 'look', 'beer', 'list', 'seasonal', 'walk', 'away', 'start', 'talk', 'coworker', 'stock', 'bar', 'chance', 'respond', 'continue', 'care', 'less', 'cocky', 'attitude', 'finally', 'order', 'close', 'kind', 'douche', 'baggery', 'friendly', 'bar', 'well', 'return']"
29,TfVeg-yRIwrcCyadX4AbzA,GHW8yU03OLKVppxnM-GYQw,3.0,0.0,0.0,0.0,"I started going to Miyamoto after reading all the amazing praises from other viewers.  It is all depending on what you order.  I used to be a big fan of their Chirashi.  If you read few reviews, they used fresh grated wasabi, it should have seaweed, octopus salad, real crab meat, tobiko, avocado along with fresh sashimi in a bowl of rice for only $17.  I can tell you that the Chirashi is no longer the same.  In my last 4 attempts, their Chirashi is pretty disappointing.  Very small slices of tuna (3 pcs), salmon (2 pcs), katsuo (2 pcs), saba (2 pcs) and Hamachi (2 pcs).  They did not put any seafood salad nor avocado.  Few pcs of spoiled cabbages and very little amount of rice.  I was hungry again after 2 hours, I probably would re-thinking about going there.  Yes, they do have a lot of cooked sushi option, their service is excellent.  So sad that I have to find another sushi restaurant.  I really wanted our relationships last a little longer.",2016-12-19 15:18:19,15:18:19,12.0,2016.0,186.0,957.0,4.436781609195402,64.0,started going miyamoto reading amazing praise viewer depending order used big fan chirashi read review used fresh grated wasabi seaweed octopus salad real crab meat tobiko avocado along fresh sashimi bowl rice 17 tell chirashi longer last 4 attempt chirashi pretty disappointing small slice tuna 3 pc salmon 2 pc katsuo 2 pc saba 2 pc hamachi 2 pc put seafood salad avocado pc spoiled cabbage little amount rice hungry 2 hour probably would rethinking going yes lot cooked sushi option service excellent sad find another sushi restaurant really wanted relationship last little longer,0.07500000000000001,0.5155555555555555,0.048,0.831,0.121,0.9233,neutral,4.0,"order, fry, chicken, dish, sauce, taste, sandwich, flavor, meat, egg","['start', 'miyamoto', 'read', 'amazing', 'praise', 'viewer', 'depend', 'order', 'big', 'fan', 'review', 'fresh', 'grate', 'wasabi', 'seaweed', 'crab', 'meat', 'fresh', 'tell', 'longer', 'last', 'attempt', 'chirashi', 'pretty', 'disappointing', 'small', 'slice', 'tuna', 'pc', 'salmon', 'pc', 'pc', 'pc', 'put', 'seafood', 'salad', 'pc', 'spoil', 'cabbage', 'little', 'amount', 'rice', 'hungry', 'hour', 'probably', 'cook', 'option', 'service', 'excellent', 'sad', 'find', 'restaurant', 'really', 'relationship', 'last', 'little', 'longer']"
30,56rVvCZBTHFWL57qyCe6cA,sCeUEBoPePy5KTf6iTAGqA,3.0,0.0,0.0,0.0,"My food was delicious (salmon, mushrooms and mashed potatoes) but none of my friends seemed to like their meals. Our waiter was awesome though!",2016-01-04 05:04:00,05:04:00,1.0,2016.0,24.0,143.0,5.0,8.0,food delicious salmon mushroom mashed potato none friend seemed like meal waiter awesome though,1.0,1.0,0.096,0.574,0.331,0.8485,neutral,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['mash', 'potato', 'none', 'friend', 'meal', 'waiter', 'awesome', 'though']"
31,UNgMSeVC-Jk2q6ZhI7bR5g,ftc6tzrCBJVbuIi_yTedwQ,1.0,3.0,0.0,0.0,"This pharmacy has a terrible customer service. We need to wait 30 minutes for a single prescription drug. There are only 5 people behind us. None of them received their medications in the first 10 minutes. First time and not coming back to Walgreens. 

When I asked why so long they told me because this pharmacy is busy! So hire more people!!",2015-10-17 01:54:59,01:54:59,10.0,2015.0,62.0,343.0,4.516129032258065,23.0,pharmacy terrible customer service need wait 30 minute single prescription drug 5 people behind u none received medication first 10 minute first time coming back walgreens asked long told pharmacy busy hire people,-0.11517857142857145,0.4101190476190476,0.061,0.939,0.0,-0.6093,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['pharmacy', 'terrible', 'customer', 'service', 'wait', 'minute', 'single', 'prescription', 'drug', 'people', 'none', 'receive', 'medication', 'first', 'minute', 'first', 'time', 'back', 'walgreen', 'ask', 'long', 'tell', 'pharmacy', 'busy', 'hire', 'people']"
32,USmSmPbQ-Qki5182qf5DbQ,GXR2Jv645UiQr971MZyHWA,3.0,1.0,1.0,0.0,"I ordered takeout for my boyfriend and me. The fried chicken sandwich was pretty good. I enjoyed the chicken the most. It was just the right amount of crispiness. I liked the bun too, but I'm not sure about everything else in it. I ordered two of the regular fried and it ended up to be so much. Typically that would be a good thing...except it was probably one of the saltiest fries I have eaten. You have to drench it in ketchup.",2017-01-02 05:40:27,05:40:27,1.0,2017.0,83.0,431.0,4.204819277108434,35.0,ordered takeout boyfriend fried chicken sandwich pretty good enjoyed chicken right amount crispiness liked bun im sure everything else ordered two regular fried ended much typically would good thingexcept probably one saltiest fry eaten drench ketchup,0.19718614718614716,0.6910478410478409,0.027,0.843,0.131,0.818,neutral,4.0,"order, fry, chicken, dish, sauce, taste, sandwich, flavor, meat, egg","['order', 'boyfriend', 'fry', 'chicken', 'sandwich', 'pretty', 'enjoy', 'chicken', 'amount', 'crispiness', 'like', 'sure', 'else', 'order', 'regular', 'fried', 'end', 'much', 'typically', 'thing', 'probably', 'salty', 'fry', 'eaten', 'ketchup']"
